UF;Cod _Infração;Quantidade
RORAIMA;5967;6
RORAIMA;5991;29
RORAIMA;6017;3
RORAIMA;6033;1
RORAIMA;6041;13
RORAIMA;6050;5554
RORAIMA;6068;11
RORAIMA;6084;1
RORAIMA;6122;17
RORAIMA;6130;5
RORAIMA;6270;3
RORAIMA;6440;3
RORAIMA;6530;1
RORAIMA;6548;1
RORAIMA;6556;4
RORAIMA;6564;1
RORAIMA;6580;4
RORAIMA;6599;171
RORAIMA;6602;2
RORAIMA;6610;4
RORAIMA;6637;20
RORAIMA;6645;54
RORAIMA;6653;17
RORAIMA;6661;3
RORAIMA;6670;13
RORAIMA;6696;1
RORAIMA;6700;30
RORAIMA;6726;10
RORAIMA;6769;7
RORAIMA;6823;2
RORAIMA;6831;25
RORAIMA;6858;25
RORAIMA;6866;1
RORAIMA;6904;2
RORAIMA;6920;4
RORAIMA;6971;1
RORAIMA;7030;15
RORAIMA;7048;24
RORAIMA;7056;10
RORAIMA;7072;4
RORAIMA;7234;9
RORAIMA;7242;1
RORAIMA;7285;2
RORAIMA;7293;1
RORAIMA;7315;1
RORAIMA;7323;1
RORAIMA;7340;16
RORAIMA;7358;2
RORAIMA;7366;15
RORAIMA;7455;4072
RORAIMA;7463;1105
RORAIMA;7471;267
RORAIMA;7560;2
RORAIMA;7579;9
RORAIMA;7587;6
RORAIMA;7625;156
RORAIMA;7633;249
RORAIMA;7684;3
RORAIMA;7714;1
RORAIMA;7722;2
RORAIMA;7730;5
SANTA CATARINA;5002;18999
SANTA CATARINA;5010;2218
SANTA CATARINA;5029;396
SANTA CATARINA;5037;63
SANTA CATARINA;5045;985
SANTA CATARINA;5053;65
SANTA CATARINA;5061;89
SANTA CATARINA;5070;12
SANTA CATARINA;5088;4
SANTA CATARINA;5096;27
SANTA CATARINA;5100;3
SANTA CATARINA;5118;1064
SANTA CATARINA;5126;103
SANTA CATARINA;5134;22
SANTA CATARINA;5142;230
SANTA CATARINA;5150;7
SANTA CATARINA;5169;180
SANTA CATARINA;5177;5
SANTA CATARINA;5185;10312
SANTA CATARINA;5193;534
SANTA CATARINA;5207;419
SANTA CATARINA;5215;55
SANTA CATARINA;5223;1
SANTA CATARINA;5231;50
SANTA CATARINA;5240;7
SANTA CATARINA;5258;10
SANTA CATARINA;5266;3
SANTA CATARINA;5274;271
SANTA CATARINA;5282;15
SANTA CATARINA;5290;10
SANTA CATARINA;5304;7
SANTA CATARINA;5312;3
SANTA CATARINA;5320;11
SANTA CATARINA;5339;2
SANTA CATARINA;5347;13
SANTA CATARINA;5371;12
SANTA CATARINA;5380;249
SANTA CATARINA;5398;45
SANTA CATARINA;5401;19
SANTA CATARINA;5410;95
SANTA CATARINA;5428;153
SANTA CATARINA;5436;5
SANTA CATARINA;5444;210
SANTA CATARINA;5452;2709
SANTA CATARINA;5460;440
SANTA CATARINA;5479;99
SANTA CATARINA;5487;183
SANTA CATARINA;5495;3
SANTA CATARINA;5509;163
SANTA CATARINA;5517;15
SANTA CATARINA;5525;1094
SANTA CATARINA;5541;14487
SANTA CATARINA;5550;2864
SANTA CATARINA;5568;1477
SANTA CATARINA;5576;8
SANTA CATARINA;5584;6
SANTA CATARINA;5592;77
SANTA CATARINA;5606;7
SANTA CATARINA;5614;104
SANTA CATARINA;5622;314
SANTA CATARINA;5630;55
SANTA CATARINA;5649;1
SANTA CATARINA;5657;19
SANTA CATARINA;5665;180
SANTA CATARINA;5673;1229
SANTA CATARINA;5681;250
SANTA CATARINA;5690;3
SANTA CATARINA;5703;2595
SANTA CATARINA;5711;517
SANTA CATARINA;5720;489
SANTA CATARINA;5738;662
SANTA CATARINA;5746;2932
SANTA CATARINA;5762;3
SANTA CATARINA;5770;25
SANTA CATARINA;5789;2
SANTA CATARINA;5797;93
SANTA CATARINA;5800;137
SANTA CATARINA;5819;647
SANTA CATARINA;5827;31
SANTA CATARINA;5835;659
SANTA CATARINA;5843;299
SANTA CATARINA;5851;38
SANTA CATARINA;5860;10
SANTA CATARINA;5878;75
SANTA CATARINA;5894;4
SANTA CATARINA;5908;35
SANTA CATARINA;5916;9
SANTA CATARINA;5924;16
SANTA CATARINA;5932;19
SANTA CATARINA;5940;15
SANTA CATARINA;5959;36
SANTA CATARINA;5967;1764
SANTA CATARINA;5975;210
SANTA CATARINA;5991;122
SANTA CATARINA;6009;5
SANTA CATARINA;6017;70
SANTA CATARINA;6025;6
SANTA CATARINA;6033;10
SANTA CATARINA;6041;1818
SANTA CATARINA;6050;11024
SANTA CATARINA;6068;1851
SANTA CATARINA;6076;34
SANTA CATARINA;6084;33
SANTA CATARINA;6092;1
SANTA CATARINA;6106;1
SANTA CATARINA;6122;431
SANTA CATARINA;6130;33
SANTA CATARINA;6149;2
SANTA CATARINA;6157;5
SANTA CATARINA;6165;10
SANTA CATARINA;6173;25
SANTA CATARINA;6181;29
SANTA CATARINA;6190;2
SANTA CATARINA;6203;1
SANTA CATARINA;6262;9
SANTA CATARINA;6270;163
SANTA CATARINA;6297;11
SANTA CATARINA;6319;15
SANTA CATARINA;6327;2
SANTA CATARINA;6335;3
SANTA CATARINA;6378;1
SANTA CATARINA;6386;3
SANTA CATARINA;6394;22
SANTA CATARINA;6408;185
SANTA CATARINA;6432;29
SANTA CATARINA;6440;5
SANTA CATARINA;6459;3
SANTA CATARINA;6483;13
SANTA CATARINA;6491;25
SANTA CATARINA;6505;2
SANTA CATARINA;6530;493
SANTA CATARINA;6548;37
SANTA CATARINA;6556;92
SANTA CATARINA;6564;35
SANTA CATARINA;6572;10
SANTA CATARINA;6580;92
SANTA CATARINA;6599;4810
SANTA CATARINA;6602;443
SANTA CATARINA;6610;510
SANTA CATARINA;6629;25
SANTA CATARINA;6637;1304
SANTA CATARINA;6645;541
SANTA CATARINA;6653;1302
SANTA CATARINA;6661;132
SANTA CATARINA;6670;1097
SANTA CATARINA;6688;26
SANTA CATARINA;6696;54
SANTA CATARINA;6700;636
SANTA CATARINA;6726;1305
SANTA CATARINA;6742;5
SANTA CATARINA;6750;44
SANTA CATARINA;6769;1865
SANTA CATARINA;6777;14
SANTA CATARINA;6785;21
SANTA CATARINA;6793;3
SANTA CATARINA;6807;85
SANTA CATARINA;6815;1
SANTA CATARINA;6823;248
SANTA CATARINA;6831;1603
SANTA CATARINA;6840;98
SANTA CATARINA;6858;70
SANTA CATARINA;6866;52
SANTA CATARINA;6882;16
SANTA CATARINA;6890;8
SANTA CATARINA;6904;29
SANTA CATARINA;6912;73
SANTA CATARINA;6920;13262
SANTA CATARINA;6947;101
SANTA CATARINA;6955;2
SANTA CATARINA;6963;45
SANTA CATARINA;6971;17
SANTA CATARINA;6980;137
SANTA CATARINA;7030;100
SANTA CATARINA;7048;69
SANTA CATARINA;7056;181
SANTA CATARINA;7072;7
SANTA CATARINA;7080;1
SANTA CATARINA;7099;71
SANTA CATARINA;7102;5
SANTA CATARINA;7153;1
SANTA CATARINA;7188;1
SANTA CATARINA;7196;1
SANTA CATARINA;7218;11
SANTA CATARINA;7226;1
SANTA CATARINA;7234;583
SANTA CATARINA;7242;592
SANTA CATARINA;7269;18
SANTA CATARINA;7277;6
SANTA CATARINA;7285;693
SANTA CATARINA;7293;52
SANTA CATARINA;7307;5
SANTA CATARINA;7315;36
SANTA CATARINA;7323;50
SANTA CATARINA;7331;1
SANTA CATARINA;7340;1051
SANTA CATARINA;7358;141
SANTA CATARINA;7366;557
SANTA CATARINA;7374;32
SANTA CATARINA;7439;1
SANTA CATARINA;7455;114721
SANTA CATARINA;7463;18299
SANTA CATARINA;7471;2001
SANTA CATARINA;7552;24
SANTA CATARINA;7560;28
SANTA CATARINA;7579;1234
SANTA CATARINA;7587;964
SANTA CATARINA;7595;1
SANTA CATARINA;7617;5
SANTA CATARINA;7625;852
SANTA CATARINA;7633;6579
SANTA CATARINA;7641;3
SANTA CATARINA;7670;61
SANTA CATARINA;7684;1382
SANTA CATARINA;7714;58
SANTA CATARINA;7722;1025
SANTA CATARINA;7730;408
SANTA CATARINA;7749;104
SANTA CATARINA;7757;1
SANTA CATARINA;7765;11
SANTA CATARINA;7773;1
SANTA CATARINA;7781;20
SAO PAULO;5002;73986
SAO PAULO;5010;10463
SAO PAULO;5029;429
SAO PAULO;5037;726
SAO PAULO;5045;6847
SAO PAULO;5053;201
SAO PAULO;5061;394
SAO PAULO;5070;11
SAO PAULO;5088;22
SAO PAULO;5096;175
SAO PAULO;5100;5
SAO PAULO;5118;2736
SAO PAULO;5126;99
SAO PAULO;5134;163
SAO PAULO;5142;1353
SAO PAULO;5150;25
SAO PAULO;5169;1066
SAO PAULO;5177;33
SAO PAULO;5185;76652
SAO PAULO;5193;3241
SAO PAULO;5207;3214
SAO PAULO;5215;1078
SAO PAULO;5223;5
SAO PAULO;5231;263
SAO PAULO;5240;44
SAO PAULO;5258;114
SAO PAULO;5266;104
SAO PAULO;5274;1816
SAO PAULO;5282;17
SAO PAULO;5290;2
SAO PAULO;5304;9
SAO PAULO;5312;2
SAO PAULO;5320;17
SAO PAULO;5347;16
SAO PAULO;5355;3
SAO PAULO;5363;5
SAO PAULO;5371;155
SAO PAULO;5380;2010
SAO PAULO;5398;145
SAO PAULO;5401;244
SAO PAULO;5410;519
SAO PAULO;5428;584
SAO PAULO;5436;27
SAO PAULO;5444;887
SAO PAULO;5452;16145
SAO PAULO;5460;2096
SAO PAULO;5479;231
SAO PAULO;5487;1549
SAO PAULO;5495;54
SAO PAULO;5509;1522
SAO PAULO;5517;58
SAO PAULO;5525;2225
SAO PAULO;5533;2
SAO PAULO;5541;70002
SAO PAULO;5550;23052
SAO PAULO;5568;11604
SAO PAULO;5576;93
SAO PAULO;5584;99
SAO PAULO;5592;1058
SAO PAULO;5606;37
SAO PAULO;5614;305
SAO PAULO;5622;1526
SAO PAULO;5630;411
SAO PAULO;5649;2
SAO PAULO;5657;83
SAO PAULO;5665;2312
SAO PAULO;5673;15244
SAO PAULO;5681;555
SAO PAULO;5690;98
SAO PAULO;5703;10271
SAO PAULO;5711;4458
SAO PAULO;5720;1191
SAO PAULO;5738;5692
SAO PAULO;5746;56369
SAO PAULO;5762;24
SAO PAULO;5770;141
SAO PAULO;5789;7
SAO PAULO;5797;293
SAO PAULO;5800;6859
SAO PAULO;5819;8996
SAO PAULO;5827;285
SAO PAULO;5835;1576
SAO PAULO;5843;11144
SAO PAULO;5851;991
SAO PAULO;5860;184
SAO PAULO;5878;751
SAO PAULO;5886;1
SAO PAULO;5894;13
SAO PAULO;5908;616
SAO PAULO;5916;18
SAO PAULO;5924;44
SAO PAULO;5932;58
SAO PAULO;5940;24
SAO PAULO;5959;76
SAO PAULO;5967;7687
SAO PAULO;5975;315
SAO PAULO;5983;2
SAO PAULO;5991;1343
SAO PAULO;6009;19
SAO PAULO;6017;438
SAO PAULO;6025;56
SAO PAULO;6033;40
SAO PAULO;6041;13552
SAO PAULO;6050;85922
SAO PAULO;6068;13484
SAO PAULO;6076;275
SAO PAULO;6084;459
SAO PAULO;6106;3
SAO PAULO;6114;1
SAO PAULO;6122;1228
SAO PAULO;6130;93
SAO PAULO;6149;9
SAO PAULO;6157;18
SAO PAULO;6165;17
SAO PAULO;6173;36
SAO PAULO;6181;139
SAO PAULO;6190;16
SAO PAULO;6203;3
SAO PAULO;6262;7
SAO PAULO;6270;606
SAO PAULO;6289;9
SAO PAULO;6297;4
SAO PAULO;6319;51
SAO PAULO;6327;6
SAO PAULO;6335;8
SAO PAULO;6343;3
SAO PAULO;6351;2
SAO PAULO;6378;6
SAO PAULO;6386;4
SAO PAULO;6394;56
SAO PAULO;6408;2036
SAO PAULO;6416;6
SAO PAULO;6432;95
SAO PAULO;6440;50
SAO PAULO;6459;22
SAO PAULO;6483;90
SAO PAULO;6491;200
SAO PAULO;6505;8
SAO PAULO;6513;1
SAO PAULO;6521;8
SAO PAULO;6530;2534
SAO PAULO;6548;30
SAO PAULO;6556;154
SAO PAULO;6564;345
SAO PAULO;6572;21
SAO PAULO;6580;1304
SAO PAULO;6599;59657
SAO PAULO;6602;6324
SAO PAULO;6610;746
SAO PAULO;6629;3
SAO PAULO;6637;6754
SAO PAULO;6645;2797
SAO PAULO;6653;2568
SAO PAULO;6661;397
SAO PAULO;6670;2424
SAO PAULO;6688;127
SAO PAULO;6696;51
SAO PAULO;6700;1274
SAO PAULO;6718;2
SAO PAULO;6726;13205
SAO PAULO;6734;1
SAO PAULO;6742;22
SAO PAULO;6750;354
SAO PAULO;6769;18648
SAO PAULO;6777;20
SAO PAULO;6785;132
SAO PAULO;6793;6
SAO PAULO;6807;208
SAO PAULO;6815;1
SAO PAULO;6823;391
SAO PAULO;6831;2651
SAO PAULO;6840;213
SAO PAULO;6858;608
SAO PAULO;6866;101
SAO PAULO;6882;21
SAO PAULO;6890;23
SAO PAULO;6904;52
SAO PAULO;6912;258
SAO PAULO;6920;102620
SAO PAULO;6939;2
SAO PAULO;6947;653
SAO PAULO;6955;12
SAO PAULO;6963;118
SAO PAULO;6971;37
SAO PAULO;6980;410
SAO PAULO;7005;1
SAO PAULO;7030;2213
SAO PAULO;7048;844
SAO PAULO;7056;1047
SAO PAULO;7064;1
SAO PAULO;7072;85
SAO PAULO;7080;8
SAO PAULO;7099;487
SAO PAULO;7102;58
SAO PAULO;7110;1
SAO PAULO;7137;1
SAO PAULO;7145;4
SAO PAULO;7153;2
SAO PAULO;7170;2
SAO PAULO;7196;5
SAO PAULO;7218;53
SAO PAULO;7226;2
SAO PAULO;7234;2984
SAO PAULO;7242;851
SAO PAULO;7269;321
SAO PAULO;7285;2945
SAO PAULO;7293;246
SAO PAULO;7307;4
SAO PAULO;7315;418
SAO PAULO;7323;274
SAO PAULO;7331;4
SAO PAULO;7340;6159
SAO PAULO;7358;633
SAO PAULO;7366;5057
SAO PAULO;7374;111
SAO PAULO;7382;1
SAO PAULO;7420;1
SAO PAULO;7455;617742
SAO PAULO;7463;91700
SAO PAULO;7471;10448
SAO PAULO;7552;6
SAO PAULO;7560;52
SAO PAULO;7579;8010
SAO PAULO;7587;22325
SAO PAULO;7595;5
SAO PAULO;7609;4
SAO PAULO;7617;142
SAO PAULO;7625;4014
SAO PAULO;7633;48527
SAO PAULO;7641;3
SAO PAULO;7670;45
SAO PAULO;7684;21669
SAO PAULO;7714;1156
SAO PAULO;7722;4681
SAO PAULO;7730;8176
SAO PAULO;7749;146
SAO PAULO;7757;4
SAO PAULO;7765;149
SAO PAULO;7773;6
SAO PAULO;7781;50
SERGIPE;5002;1559
SERGIPE;5010;248
SERGIPE;5029;7
SERGIPE;5037;13
SERGIPE;5045;60
SERGIPE;5053;5
SERGIPE;5061;1
SERGIPE;5100;1
SERGIPE;5118;12
SERGIPE;5142;2
SERGIPE;5150;1
SERGIPE;5169;22
SERGIPE;5177;1
SERGIPE;5185;191
SERGIPE;5193;45
SERGIPE;5207;41
SERGIPE;5215;13
SERGIPE;5223;1
SERGIPE;5231;3
SERGIPE;5274;21
SERGIPE;5363;1
SERGIPE;5380;43
SERGIPE;5398;7
SERGIPE;5401;33
SERGIPE;5410;17
SERGIPE;5428;7
SERGIPE;5444;5
SERGIPE;5452;285
SERGIPE;5460;54
SERGIPE;5479;33
SERGIPE;5487;171
SERGIPE;5495;2
SERGIPE;5509;6
SERGIPE;5517;2
SERGIPE;5525;37
SERGIPE;5541;323
SERGIPE;5550;438
SERGIPE;5568;47
SERGIPE;5576;2
SERGIPE;5592;8
SERGIPE;5606;2
SERGIPE;5614;4
SERGIPE;5622;25
SERGIPE;5630;3
SERGIPE;5657;2
SERGIPE;5665;4
SERGIPE;5673;9
SERGIPE;5681;14
SERGIPE;5703;9
SERGIPE;5711;3
SERGIPE;5720;101
SERGIPE;5738;281
SERGIPE;5746;138
SERGIPE;5762;1
SERGIPE;5770;6
SERGIPE;5797;8
SERGIPE;5800;9
SERGIPE;5819;162
SERGIPE;5827;4
SERGIPE;5835;113
SERGIPE;5843;8
SERGIPE;5851;2
SERGIPE;5860;2
SERGIPE;5878;2
SERGIPE;5908;3
SERGIPE;5924;1
SERGIPE;5940;3
SERGIPE;5959;4
SERGIPE;5967;402
SERGIPE;5975;6
SERGIPE;5991;107
SERGIPE;6017;673
SERGIPE;6025;8
SERGIPE;6033;4
SERGIPE;6041;750
SERGIPE;6050;858
SERGIPE;6068;112
SERGIPE;6076;4
SERGIPE;6084;9
SERGIPE;6122;41
SERGIPE;6130;6
SERGIPE;6165;1
SERGIPE;6173;2
SERGIPE;6181;4
SERGIPE;6203;1
SERGIPE;6270;6
SERGIPE;6319;1
SERGIPE;6394;1
SERGIPE;6408;2
SERGIPE;6483;4
SERGIPE;6530;38
SERGIPE;6548;2
SERGIPE;6556;6
SERGIPE;6564;56
SERGIPE;6572;1
SERGIPE;6580;11
SERGIPE;6599;274
SERGIPE;6602;24
SERGIPE;6610;20
SERGIPE;6629;2
SERGIPE;6637;145
SERGIPE;6645;36
SERGIPE;6653;36
SERGIPE;6661;6
SERGIPE;6670;38
SERGIPE;6688;2
SERGIPE;6700;100
SERGIPE;6726;85
SERGIPE;6750;1
SERGIPE;6769;59
SERGIPE;6807;6
SERGIPE;6815;1
SERGIPE;6823;18
SERGIPE;6831;117
SERGIPE;6840;1
SERGIPE;6858;125
SERGIPE;6866;13
SERGIPE;6882;4
SERGIPE;6890;1
SERGIPE;6904;7
SERGIPE;6912;17
SERGIPE;6920;1204
SERGIPE;6947;2
SERGIPE;6963;2
SERGIPE;6971;2
SERGIPE;6980;6
SERGIPE;7005;1
SERGIPE;7030;1062
SERGIPE;7048;848
SERGIPE;7056;32
SERGIPE;7072;34
SERGIPE;7080;1
SERGIPE;7099;11
SERGIPE;7102;3
SERGIPE;7218;8
SERGIPE;7234;7
SERGIPE;7242;28
SERGIPE;7269;1
SERGIPE;7285;2
SERGIPE;7293;4
SERGIPE;7315;3
SERGIPE;7323;3
SERGIPE;7340;457
SERGIPE;7358;4
SERGIPE;7366;131
SERGIPE;7374;3
SERGIPE;7455;17120
SERGIPE;7463;3505
SERGIPE;7471;729
SERGIPE;7560;8
SERGIPE;7579;59
SERGIPE;7587;114
SERGIPE;7625;126
SERGIPE;7633;334
SERGIPE;7641;1
SERGIPE;7684;25
SERGIPE;7714;2
SERGIPE;7722;112
SERGIPE;7730;5
SERGIPE;7749;2
TOCANTINS;5002;591
TOCANTINS;5010;164
TOCANTINS;5029;2
TOCANTINS;5037;7
TOCANTINS;5045;97
TOCANTINS;5053;6
TOCANTINS;5061;11
TOCANTINS;5088;1
TOCANTINS;5096;1
TOCANTINS;5118;26
TOCANTINS;5126;1
TOCANTINS;5142;1
TOCANTINS;5169;54
TOCANTINS;5177;1
TOCANTINS;5185;474
TOCANTINS;5193;40
TOCANTINS;5207;20
TOCANTINS;5215;2
TOCANTINS;5231;3
TOCANTINS;5240;1
TOCANTINS;5258;3
TOCANTINS;5274;35
TOCANTINS;5282;1
TOCANTINS;5290;1
TOCANTINS;5347;2
TOCANTINS;5380;61
TOCANTINS;5398;2
TOCANTINS;5401;3
TOCANTINS;5410;130
TOCANTINS;5428;7
TOCANTINS;5436;1
TOCANTINS;5444;3
TOCANTINS;5452;329
TOCANTINS;5460;31
TOCANTINS;5479;26
TOCANTINS;5487;86
TOCANTINS;5495;1
TOCANTINS;5509;23
TOCANTINS;5525;111
TOCANTINS;5533;1
TOCANTINS;5541;262
TOCANTINS;5550;397
TOCANTINS;5568;130
TOCANTINS;5576;3
TOCANTINS;5592;11
TOCANTINS;5606;1
TOCANTINS;5614;2
TOCANTINS;5622;14
TOCANTINS;5630;2
TOCANTINS;5657;3
TOCANTINS;5665;8
TOCANTINS;5673;163
TOCANTINS;5681;74
TOCANTINS;5690;5
TOCANTINS;5703;45
TOCANTINS;5711;12
TOCANTINS;5720;14
TOCANTINS;5738;90
TOCANTINS;5746;114
TOCANTINS;5770;4
TOCANTINS;5789;1
TOCANTINS;5797;3
TOCANTINS;5800;3
TOCANTINS;5819;61
TOCANTINS;5835;53
TOCANTINS;5843;6
TOCANTINS;5851;2
TOCANTINS;5860;1
TOCANTINS;5878;1
TOCANTINS;5908;4
TOCANTINS;5924;5
TOCANTINS;5940;9
TOCANTINS;5959;3
TOCANTINS;5967;116
TOCANTINS;5991;13
TOCANTINS;6017;21
TOCANTINS;6025;3
TOCANTINS;6041;147
TOCANTINS;6050;4824
TOCANTINS;6068;113
TOCANTINS;6076;14
TOCANTINS;6084;2
TOCANTINS;6122;21
TOCANTINS;6130;3
TOCANTINS;6149;1
TOCANTINS;6173;1
TOCANTINS;6181;1
TOCANTINS;6262;1
TOCANTINS;6270;16
TOCANTINS;6394;3
TOCANTINS;6408;6
TOCANTINS;6432;2
TOCANTINS;6491;1
TOCANTINS;6530;63
TOCANTINS;6548;12
TOCANTINS;6556;5
TOCANTINS;6564;4
TOCANTINS;6572;2
TOCANTINS;6580;37
TOCANTINS;6599;362
TOCANTINS;6602;26
TOCANTINS;6610;15
TOCANTINS;6637;107
TOCANTINS;6645;54
TOCANTINS;6653;66
TOCANTINS;6661;10
TOCANTINS;6670;31
TOCANTINS;6688;4
TOCANTINS;6700;22
TOCANTINS;6726;46
TOCANTINS;6750;4
TOCANTINS;6769;66
TOCANTINS;6777;1
TOCANTINS;6785;2
TOCANTINS;6807;1
TOCANTINS;6823;41
TOCANTINS;6831;223
TOCANTINS;6840;20
TOCANTINS;6858;32
TOCANTINS;6866;3
TOCANTINS;6882;2
TOCANTINS;6890;3
TOCANTINS;6904;4
TOCANTINS;6912;26
TOCANTINS;6920;2039
TOCANTINS;6939;2
TOCANTINS;6947;7
TOCANTINS;6955;1
TOCANTINS;6963;5
TOCANTINS;6971;13
TOCANTINS;6980;15
TOCANTINS;7030;117
TOCANTINS;7048;78
TOCANTINS;7056;12
TOCANTINS;7072;9
TOCANTINS;7099;4
TOCANTINS;7218;2
TOCANTINS;7234;10
TOCANTINS;7242;2
TOCANTINS;7269;3
TOCANTINS;7285;3
TOCANTINS;7293;1
TOCANTINS;7315;2
TOCANTINS;7323;2
TOCANTINS;7340;185
TOCANTINS;7358;1
TOCANTINS;7366;116
TOCANTINS;7374;2
TOCANTINS;7455;19708
TOCANTINS;7463;3658
TOCANTINS;7471;596
TOCANTINS;7560;7
TOCANTINS;7579;31
TOCANTINS;7587;99
TOCANTINS;7617;1
TOCANTINS;7625;65
TOCANTINS;7633;266
TOCANTINS;7641;1
TOCANTINS;7684;23
TOCANTINS;7714;1
TOCANTINS;7722;56
TOCANTINS;7730;9
TOCANTINS;7749;1
